sex,row_number,liters_drunk,drink,check_number,label,age_adult,age_child,age_elderly,is_alcoholic,session_day,session_evening,session_morning
0,55,2.0,strong beer,6782,0,0,0,1,1,1,0,0
0,28,0.0,fanta,4019,0,1,0,0,0,0,1,0
0,34,4.0,cola,8208,1,1,0,0,0,0,0,1
0,80,5.0,fanta,4587,1,1,0,0,0,1,0,0
1,49,3.0,fanta,3043,0,1,0,0,0,0,0,1
1,87,2.47,water,4546,1,0,0,1,0,0,1,0
1,91,5.0,water,5557,1,0,0,1,0,0,0,1
1,17,0.0,water,4302,0,0,0,1,0,1,0,0
1,81,0.0,water,2273,1,0,0,1,0,0,1,0
0,49,1.0,fanta,2487,1,1,0,0,0,0,0,1
1,36,0.0,water,8473,0,0,0,1,0,0,0,1
0,71,3.0,beerbeer,7597,1,0,0,1,1,1,0,0
0,99,4.0,water,9173,1,1,0,0,0,0,1,0
1,27,1.0,fanta,4565,1,0,0,1,0,0,0,1
1,3,4.0,water,8923,1,1,0,0,0,0,0,1
1,83,4.0,cola,8759,1,0,1,0,0,0,1,0
1,64,4.0,strong beer,7248,1,1,0,0,1,1,0,0
1,79,2.0,strong beer,9476,0,1,0,0,1,0,0,1
1,54,5.0,cola,1074,0,1,0,0,0,0,1,0
0,82,1.0,water,1814,0,0,0,1,0,0,0,1
0,22,2.47,fanta,875,0,0,0,1,0,0,1,0
0,70,1.0,beerbeer,3325,0,0,0,1,1,0,0,1
0,21,3.0,strong beer,2755,1,1,0,0,1,0,1,0
0,71,2.0,bugbeer,6715,1,1,0,0,1,1,0,0
1,52,1.0,cola,2259,0,0,1,0,0,0,0,1
0,40,2.0,bugbeer,7799,1,1,0,0,1,0,1,0
1,3,0.0,water,5231,1,1,0,0,0,0,0,1
0,18,2.0,cola,2730,0,0,1,0,0,1,0,0
1,73,4.0,cola,6093,0,1,0,0,0,0,0,1
1,85,1.0,strong beer,2927,1,0,0,1,1,0,1,0
0,60,4.0,cola,8866,1,0,1,0,0,1,0,0
0,68,0.0,strong beer,1778,1,1,0,0,1,1,0,0
0,40,2.47,strong beer,4475,1,0,0,1,1,0,0,1
1,38,3.0,strong beer,3667,1,1,0,0,1,0,0,1
0,55,2.0,water,528,0,0,1,0,0,0,0,1
1,68,1.0,bugbeer,8806,0,1,0,0,1,0,1,0
0,46,0.0,strong beer,2291,1,1,0,0,1,1,0,0
0,6,0.0,cola,2057,0,1,0,0,0,1,0,0
1,0,1.0,beerbeer,13,0,1,0,0,1,0,1,0
1,49,5.0,beerbeer,6192,1,0,0,1,1,0,0,1
0,77,0.0,beerbeer,2255,1,0,0,1,1,0,0,1
0,41,0.0,fanta,8225,1,0,1,0,0,0,1,0
0,78,0.0,bugbeer,2354,0,0,0,1,1,1,0,0
0,6,2.0,cola,8696,1,1,0,0,0,0,0,1
1,91,2.0,strong beer,7576,0,0,0,1,1,0,1,0
0,14,2.0,fanta,2188,1,0,0,1,0,0,0,1
0,59,2.0,beerbeer,663,0,1,0,0,1,0,0,1
1,17,1.0,water,7853,0,0,0,1,0,0,1,0
0,22,4.0,fanta,6499,1,1,0,0,0,1,0,0
0,80,0.0,bugbeer,5194,1,0,0,1,1,1,0,0
0,10,4.0,bugbeer,847,0,0,0,1,1,0,0,1
0,100,4.0,beerbeer,4536,1,1,0,0,1,0,0,1
0,46,0.0,strong beer,6317,1,1,0,0,1,0,1,0
0,50,3.0,strong beer,7130,1,0,0,1,1,1,0,0
0,20,5.0,beerbeer,7103,1,0,0,1,1,0,0,1
0,34,2.0,cola,8000,1,0,0,1,0,0,1,0
1,83,2.47,water,9574,0,0,0,1,0,1,0,0
0,44,5.0,beerbeer,2821,1,1,0,0,1,0,1,0
0,35,5.0,bugbeer,2450,1,0,0,1,1,0,1,0
0,33,0.0,cola,3544,0,1,0,0,0,0,0,1
1,91,4.0,bugbeer,1514,1,0,0,1,1,1,0,0
0,62,2.0,water,7523,1,0,1,0,0,0,0,1
0,83,0.0,cola,6352,1,0,0,1,0,0,0,1
0,93,3.0,bugbeer,2089,0,0,0,1,1,1,0,0
1,5,2.0,bugbeer,2381,1,0,0,1,1,1,0,0
0,32,1.0,bugbeer,390,0,1,0,0,1,0,0,1
0,5,2.47,strong beer,73,1,1,0,0,1,0,0,1
1,21,1.0,water,2881,1,1,0,0,0,0,1,0
0,14,5.0,cola,802,0,0,0,1,0,1,0,0
0,7,2.47,beerbeer,545,1,0,0,1,1,0,0,1
0,46,0.0,bugbeer,6022,0,0,0,1,1,0,0,1
0,15,1.0,fanta,7900,0,0,0,1,0,0,1,0
0,3,2.47,beerbeer,2020,1,1,0,0,1,0,1,0
0,40,2.0,bugbeer,167,0,1,0,0,1,1,0,0
1,20,0.0,cola,3763,0,0,0,1,0,0,0,1
0,55,0.0,bugbeer,3691,0,1,0,0,1,0,0,1
0,28,3.0,cola,1752,1,0,1,0,0,1,0,0
0,79,4.0,water,9347,0,1,0,0,0,1,0,0
0,31,0.0,bugbeer,3191,1,1,0,0,1,0,0,1
1,58,2.0,cola,5739,1,1,0,0,0,1,0,0
0,77,0.0,bugbeer,1874,1,0,0,1,1,0,0,1
1,55,2.0,strong beer,2202,1,1,0,0,1,1,0,0
0,83,1.0,water,6398,0,1,0,0,0,0,0,1
0,91,5.0,water,6384,1,0,0,1,0,0,0,1
0,85,3.0,beerbeer,3656,1,0,0,1,1,0,1,0
0,64,3.0,strong beer,1882,1,0,0,1,1,1,0,0
0,27,1.0,fanta,1717,1,0,1,0,0,1,0,0
0,35,0.0,beerbeer,6678,1,1,0,0,1,1,0,0
0,67,5.0,water,7899,1,1,0,0,0,1,0,0
0,50,0.0,water,2771,1,0,1,0,0,1,0,0
0,98,0.0,strong beer,4428,0,1,0,0,1,1,0,0
0,55,2.0,fanta,4644,0,1,0,0,0,0,1,0
0,25,4.0,fanta,4675,0,1,0,0,0,1,0,0
0,54,2.0,strong beer,7995,1,0,0,1,1,0,1,0
0,49,2.0,water,236,1,1,0,0,0,1,0,0
1,52,0.0,cola,9881,1,1,0,0,0,1,0,0
0,95,3.0,beerbeer,6646,1,1,0,0,1,0,0,1
0,26,2.47,beerbeer,2883,1,1,0,0,1,0,0,1
0,55,0.0,strong beer,4020,1,0,0,1,1,0,0,1
1,94,3.0,cola,4824,1,0,1,0,0,0,0,1
0,58,0.0,beerbeer,753,1,0,0,1,1,1,0,0
1,0,2.47,fanta,4573,1,1,0,0,0,0,0,1
1,99,3.0,beerbeer,4651,1,1,0,0,1,1,0,0
0,55,2.0,fanta,6637,1,1,0,0,0,0,1,0
0,28,0.0,fanta,9379,1,1,0,0,0,1,0,0
0,31,5.0,fanta,5846,1,0,0,1,0,1,0,0
0,14,1.0,water,2772,1,1,0,0,0,0,1,0
1,49,0.0,beerbeer,4181,0,1,0,0,1,0,1,0
0,87,2.0,beerbeer,5730,0,0,0,1,1,0,1,0
0,27,0.0,water,9521,1,1,0,0,0,1,0,0
0,52,5.0,bugbeer,8941,0,1,0,0,1,0,1,0
1,60,4.0,beerbeer,4225,0,0,0,1,1,0,0,1
1,72,0.0,water,8523,1,0,0,1,0,1,0,0
0,43,2.0,water,9027,1,1,0,0,0,0,1,0
1,86,3.0,fanta,8927,1,0,0,1,0,0,1,0
1,13,3.0,water,9200,0,0,0,1,0,1,0,0
1,99,1.0,fanta,3001,1,1,0,0,0,0,0,1
0,56,4.0,fanta,3957,1,1,0,0,0,0,1,0
0,30,2.47,water,9913,0,1,0,0,0,0,0,1
0,42,4.0,water,9681,0,0,0,1,0,0,1,0
0,97,1.0,fanta,3152,0,1,0,0,0,0,0,1
0,7,0.0,fanta,6332,0,1,0,0,0,0,0,1
0,4,5.0,bugbeer,3147,1,1,0,0,1,1,0,0
0,28,3.0,bugbeer,9650,1,1,0,0,1,0,0,1
0,20,1.0,bugbeer,3034,1,0,0,1,1,0,1,0
0,59,4.0,strong beer,6067,1,1,0,0,1,1,0,0
1,16,0.0,fanta,2143,1,0,1,0,0,1,0,0
0,58,2.47,cola,747,1,0,1,0,0,0,1,0
1,100,1.0,water,5621,1,1,0,0,0,0,0,1
1,9,0.0,strong beer,7770,1,0,0,1,1,0,1,0
0,5,1.0,fanta,6850,1,0,1,0,0,0,1,0
1,63,4.0,cola,5090,1,1,0,0,0,0,0,1
0,70,1.0,water,820,0,1,0,0,0,0,1,0
0,92,3.0,fanta,8448,1,0,0,1,0,0,0,1
1,93,2.0,water,3242,1,1,0,0,0,0,0,1
0,0,1.0,fanta,8261,1,0,0,1,0,1,0,0
0,1,3.0,strong beer,1046,1,0,0,1,1,1,0,0
0,82,1.0,water,6635,0,1,0,0,0,0,1,0
0,24,1.0,cola,3915,1,0,1,0,0,0,0,1
0,15,4.0,bugbeer,557,1,1,0,0,1,0,0,1
0,19,1.0,water,1259,1,1,0,0,0,0,1,0
1,56,2.47,fanta,8616,0,1,0,0,0,0,0,1
0,94,0.0,bugbeer,1700,1,1,0,0,1,0,1,0
1,85,5.0,water,7129,1,1,0,0,0,1,0,0
1,2,1.0,strong beer,4833,1,1,0,0,1,0,0,1
0,41,2.0,bugbeer,5769,0,1,0,0,1,0,1,0
0,69,2.0,cola,6853,1,0,0,1,0,0,0,1
1,16,4.0,fanta,577,1,1,0,0,0,1,0,0
1,11,2.0,beerbeer,4564,0,0,0,1,1,0,0,1
0,1,5.0,strong beer,5729,0,0,0,1,1,0,0,1
0,39,5.0,cola,18,0,0,0,1,0,0,0,1
0,59,2.0,strong beer,8843,1,1,0,0,1,0,1,0
0,94,2.47,fanta,5010,0,1,0,0,0,0,0,1
1,76,4.0,bugbeer,5191,0,0,0,1,1,0,1,0
0,51,0.0,beerbeer,9725,0,1,0,0,1,0,1,0
1,68,4.0,strong beer,6758,0,0,0,1,1,0,1,0
1,4,2.47,strong beer,6049,0,0,0,1,1,0,0,1
0,44,1.0,fanta,6209,1,0,0,1,0,0,0,1
0,99,4.0,water,5893,1,0,1,0,0,0,0,1
0,34,3.0,bugbeer,6173,1,0,0,1,1,0,0,1
0,74,1.0,strong beer,7609,0,1,0,0,1,1,0,0
0,10,1.0,bugbeer,612,0,1,0,0,1,1,0,0
1,44,1.0,strong beer,4876,1,1,0,0,1,0,0,1
0,70,2.47,beerbeer,5411,0,0,0,1,1,0,0,1
0,78,4.0,fanta,6493,0,0,0,1,0,0,0,1
0,32,3.0,water,8955,0,1,0,0,0,0,1,0
0,32,2.0,fanta,2990,0,0,1,0,0,0,1,0
0,42,2.0,strong beer,2131,0,0,0,1,1,1,0,0
0,42,1.0,beerbeer,7947,0,0,0,1,1,0,1,0
0,69,0.0,strong beer,9512,0,0,0,1,1,0,0,1
1,49,4.0,cola,2153,1,0,1,0,0,1,0,0
0,78,2.47,beerbeer,6509,0,0,0,1,1,0,0,1
1,34,0.0,fanta,1990,0,0,0,1,0,0,1,0
0,10,5.0,cola,8193,1,1,0,0,0,0,0,1
0,48,3.0,cola,8578,1,1,0,0,0,1,0,0
0,25,5.0,cola,4647,1,1,0,0,0,1,0,0
0,72,5.0,cola,5698,1,1,0,0,0,1,0,0
0,58,5.0,bugbeer,1758,0,0,0,1,1,1,0,0
1,76,5.0,water,7177,1,0,0,1,0,1,0,0
0,80,4.0,fanta,3006,0,0,1,0,0,1,0,0
1,1,2.47,strong beer,4514,1,0,0,1,1,1,0,0
1,100,4.0,bugbeer,6947,1,0,0,1,1,1,0,0
0,60,3.0,strong beer,9244,1,0,0,1,1,0,0,1
0,24,0.0,fanta,5152,1,1,0,0,0,0,1,0
0,68,3.0,fanta,6399,1,0,1,0,0,0,1,0
1,44,3.0,cola,5062,0,0,1,0,0,0,1,0
0,95,3.0,water,182,0,0,1,0,0,1,0,0
1,85,1.0,strong beer,449,0,0,0,1,1,0,1,0
0,43,4.0,water,1153,0,1,0,0,0,0,1,0
1,99,0.0,strong beer,3271,0,1,0,0,1,0,1,0
0,94,5.0,water,6772,1,0,0,1,0,1,0,0
0,2,0.0,bugbeer,4664,1,0,0,1,1,0,1,0
0,89,3.0,strong beer,1505,1,1,0,0,1,0,1,0
0,68,4.0,fanta,635,1,0,1,0,0,0,0,1
0,93,0.0,fanta,2557,1,0,0,1,0,0,1,0
0,51,0.0,fanta,5854,0,0,1,0,0,1,0,0
0,72,4.0,bugbeer,2373,1,0,0,1,1,0,0,1
0,97,3.0,bugbeer,9210,1,0,0,1,1,0,0,1
0,9,0.0,bugbeer,555,1,1,0,0,1,0,0,1
0,59,3.0,water,2051,0,0,0,1,0,0,1,0
0,52,2.47,cola,6300,1,0,0,1,0,0,0,1
1,3,3.0,cola,3968,1,1,0,0,0,0,1,0
0,31,4.0,fanta,4902,1,0,1,0,0,0,1,0
0,54,0.0,strong beer,4360,0,0,0,1,1,0,0,1
0,3,5.0,beerbeer,5389,1,1,0,0,1,0,0,1
0,72,0.0,fanta,8720,1,0,0,1,0,0,1,0
1,63,0.0,fanta,1027,1,1,0,0,0,0,0,1
0,34,5.0,water,8579,1,0,0,1,0,0,0,1
1,50,0.0,fanta,5140,0,1,0,0,0,1,0,0
1,6,5.0,beerbeer,6882,1,1,0,0,1,0,1,0
1,36,2.0,water,503,1,1,0,0,0,1,0,0
1,16,4.0,bugbeer,1082,1,1,0,0,1,1,0,0
1,9,0.0,fanta,3314,1,0,0,1,0,0,1,0
1,47,2.47,beerbeer,9073,1,1,0,0,1,1,0,0
1,68,1.0,water,2060,1,1,0,0,0,1,0,0
1,67,4.0,water,3825,1,0,1,0,0,0,1,0
0,88,3.0,strong beer,1813,0,1,0,0,1,0,1,0
0,93,2.47,cola,4118,1,1,0,0,0,0,0,1
0,50,1.0,cola,5905,1,1,0,0,0,0,0,1
1,7,4.0,bugbeer,677,1,1,0,0,1,1,0,0
0,45,4.0,bugbeer,2486,0,0,0,1,1,1,0,0
0,99,1.0,fanta,6516,1,1,0,0,0,0,0,1
1,76,1.0,strong beer,5757,0,1,0,0,1,0,0,1
0,37,4.0,strong beer,8997,1,1,0,0,1,1,0,0
0,41,2.0,cola,1470,0,0,0,1,0,1,0,0
0,59,4.0,cola,6679,0,0,0,1,0,0,1,0
0,36,0.0,cola,3098,0,0,1,0,0,0,0,1
0,56,4.0,water,1406,1,0,1,0,0,0,0,1
0,29,1.0,bugbeer,8794,1,1,0,0,1,1,0,0
0,61,3.0,cola,6645,0,1,0,0,0,1,0,0
1,80,2.0,beerbeer,8411,0,1,0,0,1,0,0,1
1,21,1.0,fanta,803,1,0,0,1,0,1,0,0
1,75,3.0,fanta,9235,1,1,0,0,0,1,0,0
0,20,2.0,fanta,4416,0,0,0,1,0,1,0,0
1,53,0.0,fanta,9294,0,1,0,0,0,1,0,0
1,19,3.0,cola,7713,1,0,0,1,0,0,1,0
0,67,3.0,strong beer,174,0,1,0,0,1,1,0,0
0,81,2.47,fanta,9130,1,0,0,1,0,1,0,0
0,66,0.0,bugbeer,9266,1,1,0,0,1,0,0,1
0,68,2.47,strong beer,5470,1,1,0,0,1,0,0,1
0,13,5.0,fanta,7772,1,1,0,0,0,0,1,0
1,10,1.0,cola,6061,1,0,0,1,0,0,0,1
0,49,1.0,bugbeer,5956,0,0,0,1,1,0,1,0
0,96,1.0,strong beer,5778,0,0,0,1,1,0,1,0
0,61,1.0,bugbeer,4101,0,1,0,0,1,0,1,0
0,32,2.0,strong beer,9230,1,0,0,1,1,0,1,0
0,17,1.0,beerbeer,944,0,0,0,1,1,0,0,1
0,67,1.0,strong beer,4655,1,0,0,1,1,1,0,0
0,8,2.0,water,9842,1,0,1,0,0,0,1,0
0,44,4.0,beerbeer,4624,1,1,0,0,1,0,0,1
0,54,3.0,beerbeer,6558,0,1,0,0,1,0,1,0
0,1,0.0,cola,9885,0,0,0,1,0,0,1,0
1,99,3.0,strong beer,4289,0,1,0,0,1,0,1,0
0,6,4.0,fanta,4313,1,1,0,0,0,1,0,0
0,12,3.0,water,9479,0,0,1,0,0,0,0,1
1,75,3.0,fanta,5224,1,0,0,1,0,0,1,0
0,16,1.0,water,3965,1,1,0,0,0,0,0,1
0,25,1.0,bugbeer,6697,0,1,0,0,1,0,1,0
0,0,5.0,water,2474,1,1,0,0,0,1,0,0
0,60,5.0,fanta,9305,1,0,0,1,0,1,0,0
0,35,4.0,water,5955,1,1,0,0,0,0,1,0
0,95,0.0,strong beer,7688,0,1,0,0,1,1,0,0
0,41,3.0,water,9175,0,1,0,0,0,0,1,0
0,2,4.0,strong beer,2320,1,0,0,1,1,0,0,1
0,91,0.0,fanta,979,0,0,1,0,0,0,1,0
0,13,4.0,water,9057,1,1,0,0,0,0,1,0
0,37,2.0,water,9322,1,1,0,0,0,0,0,1
0,20,4.0,strong beer,893,1,1,0,0,1,1,0,0
0,44,2.0,water,8210,0,0,1,0,0,1,0,0
0,25,2.0,fanta,4439,0,0,1,0,0,0,1,0
1,6,2.0,beerbeer,2916,1,1,0,0,1,0,0,1
0,41,0.0,bugbeer,5526,1,1,0,0,1,1,0,0
1,13,3.0,water,939,1,0,1,0,0,0,1,0
0,85,1.0,beerbeer,1174,1,0,0,1,1,1,0,0
1,54,1.0,beerbeer,8180,0,1,0,0,1,0,1,0
1,99,3.0,strong beer,258,1,0,0,1,1,0,1,0
0,76,4.0,water,4275,0,0,0,1,0,0,0,1
1,60,2.0,beerbeer,1362,1,1,0,0,1,1,0,0
0,79,1.0,water,4993,1,0,0,1,0,0,0,1
0,43,5.0,strong beer,8112,1,1,0,0,1,0,0,1
0,30,3.0,water,685,1,0,0,1,0,0,1,0
0,49,4.0,cola,1159,0,0,1,0,0,0,0,1
0,43,2.47,water,6139,1,0,0,1,0,0,0,1
1,83,2.0,strong beer,4768,1,1,0,0,1,1,0,0
0,27,5.0,strong beer,9829,1,0,0,1,1,0,1,0
0,19,4.0,cola,3287,1,1,0,0,0,1,0,0
0,84,5.0,fanta,4855,0,1,0,0,0,0,1,0
0,46,1.0,fanta,5226,0,1,0,0,0,1,0,0
0,25,3.0,beerbeer,7546,0,0,0,1,1,0,1,0
1,93,3.0,bugbeer,2437,1,1,0,0,1,0,1,0
0,21,3.0,fanta,6433,0,0,0,1,0,0,0,1
0,28,5.0,water,32,1,0,1,0,0,1,0,0
0,16,4.0,bugbeer,695,1,0,0,1,1,0,0,1
1,5,5.0,strong beer,2099,1,0,0,1,1,0,1,0
1,36,5.0,bugbeer,1309,1,0,0,1,1,0,1,0
1,8,2.47,strong beer,9816,1,1,0,0,1,0,1,0
1,7,3.0,fanta,2917,0,0,0,1,0,0,1,0
0,42,5.0,beerbeer,3315,1,0,0,1,1,0,1,0
1,7,3.0,beerbeer,668,1,1,0,0,1,0,1,0
0,54,4.0,strong beer,9940,1,1,0,0,1,1,0,0
0,45,3.0,beerbeer,5539,0,0,0,1,1,0,0,1
0,32,1.0,fanta,5067,0,1,0,0,0,0,0,1
1,89,2.47,bugbeer,3459,0,0,0,1,1,0,0,1
0,9,1.0,fanta,342,1,1,0,0,0,1,0,0
0,73,4.0,fanta,4268,1,0,0,1,0,0,0,1
0,3,2.0,cola,1315,1,1,0,0,0,0,0,1
0,23,2.0,cola,746,0,1,0,0,0,0,0,1
1,0,1.0,water,3355,0,0,0,1,0,0,0,1
1,23,2.0,cola,4935,0,0,0,1,0,0,0,1
1,89,5.0,cola,5270,1,1,0,0,0,0,1,0
0,26,1.0,bugbeer,7261,1,1,0,0,1,0,1,0
0,46,2.0,fanta,6844,0,1,0,0,0,0,0,1
0,24,3.0,strong beer,5488,0,0,0,1,1,0,1,0
0,6,1.0,fanta,135,1,1,0,0,0,0,1,0
0,70,0.0,strong beer,9145,1,0,0,1,1,0,1,0
0,10,1.0,fanta,188,1,0,1,0,0,0,1,0
0,25,2.47,strong beer,7530,1,1,0,0,1,1,0,0
0,76,3.0,strong beer,8246,0,1,0,0,1,1,0,0
0,91,4.0,water,7705,1,1,0,0,0,0,0,1
0,6,0.0,fanta,8732,1,0,1,0,0,0,0,1
1,77,4.0,strong beer,586,1,0,0,1,1,0,0,1
0,85,0.0,strong beer,1227,1,1,0,0,1,0,1,0
0,18,0.0,cola,36,0,0,0,1,0,1,0,0
0,89,0.0,water,6985,1,1,0,0,0,0,0,1
1,28,3.0,water,694,1,1,0,0,0,1,0,0
1,6,2.47,fanta,7085,1,0,1,0,0,0,0,1
1,55,0.0,fanta,4007,0,0,1,0,0,0,0,1
1,72,3.0,strong beer,1420,0,1,0,0,1,0,0,1
0,63,2.0,water,9762,0,0,0,1,0,0,1,0
0,43,2.0,fanta,3199,1,1,0,0,0,0,1,0
0,60,2.0,fanta,6519,1,1,0,0,0,0,0,1
0,17,1.0,bugbeer,1004,0,1,0,0,1,1,0,0
1,85,0.0,beerbeer,4566,1,0,0,1,1,1,0,0
0,14,0.0,water,168,0,1,0,0,0,0,0,1
0,56,2.0,beerbeer,8265,0,0,0,1,1,0,0,1
1,100,3.0,cola,5234,1,0,0,1,0,0,1,0
0,16,4.0,beerbeer,9087,1,1,0,0,1,0,0,1
1,75,4.0,water,8129,1,0,1,0,0,0,0,1
0,43,3.0,cola,4933,1,0,1,0,0,1,0,0
1,67,5.0,cola,6164,1,0,0,1,0,0,0,1
0,43,1.0,fanta,5239,1,0,0,1,0,1,0,0
0,51,0.0,strong beer,2081,1,0,0,1,1,1,0,0
1,78,2.0,bugbeer,1510,0,0,0,1,1,0,1,0
0,87,1.0,beerbeer,2950,1,0,0,1,1,0,0,1
1,89,1.0,cola,76,1,0,0,1,0,0,0,1
0,62,0.0,bugbeer,3458,0,1,0,0,1,1,0,0
1,30,2.0,water,7709,1,1,0,0,0,0,1,0
0,62,0.0,fanta,914,1,1,0,0,0,1,0,0
1,17,5.0,cola,6814,1,0,0,1,0,0,1,0
0,21,4.0,beerbeer,5076,1,1,0,0,1,0,1,0
0,22,0.0,fanta,8161,0,0,0,1,0,1,0,0
0,100,2.47,beerbeer,3077,0,1,0,0,1,1,0,0
1,30,5.0,strong beer,6728,1,0,0,1,1,1,0,0
1,15,5.0,cola,4000,0,1,0,0,0,1,0,0
1,82,3.0,bugbeer,2460,0,0,0,1,1,0,0,1
1,59,5.0,fanta,9157,1,1,0,0,0,1,0,0
1,33,1.0,fanta,3310,0,0,0,1,0,0,0,1
1,94,2.0,beerbeer,2896,1,0,0,1,1,1,0,0
0,38,1.0,strong beer,2055,0,0,0,1,1,0,0,1
0,93,2.0,fanta,6176,1,1,0,0,0,0,0,1
1,86,0.0,fanta,386,1,0,1,0,0,1,0,0
0,6,5.0,beerbeer,9050,1,1,0,0,1,0,0,1
0,3,4.0,beerbeer,3050,1,1,0,0,1,0,0,1
1,97,1.0,strong beer,5351,0,0,0,1,1,1,0,0
0,69,4.0,fanta,5973,0,0,0,1,0,1,0,0
0,80,1.0,cola,1592,1,1,0,0,0,0,0,1
0,49,0.0,bugbeer,659,0,1,0,0,1,0,0,1
0,88,1.0,cola,4328,0,1,0,0,0,0,0,1
1,96,2.47,water,4685,0,1,0,0,0,0,1,0
0,7,1.0,fanta,2314,0,1,0,0,0,0,0,1
0,87,1.0,cola,3604,0,1,0,0,0,1,0,0
1,30,2.47,bugbeer,776,1,0,0,1,1,0,0,1
0,79,0.0,strong beer,4126,1,0,0,1,1,0,1,0
0,13,4.0,cola,3967,0,0,1,0,0,1,0,0
0,1,0.0,cola,2803,1,0,1,0,0,0,1,0
1,53,4.0,fanta,5129,1,1,0,0,0,0,0,1
0,9,5.0,water,7865,1,1,0,0,0,0,0,1
1,64,2.0,strong beer,4983,1,0,0,1,1,0,0,1
0,81,3.0,cola,9775,0,0,1,0,0,0,0,1
0,43,3.0,fanta,6899,1,0,1,0,0,0,1,0
0,35,2.0,cola,9839,1,0,0,1,0,0,1,0
1,55,0.0,fanta,381,0,0,0,1,0,0,0,1
0,69,5.0,strong beer,4859,1,1,0,0,1,0,0,1
0,55,1.0,water,4930,0,0,0,1,0,1,0,0
0,0,3.0,water,8262,0,0,0,1,0,0,0,1
1,58,5.0,beerbeer,3386,1,1,0,0,1,1,0,0
0,94,3.0,fanta,602,0,0,0,1,0,0,0,1
0,0,2.47,strong beer,3186,1,1,0,0,1,0,1,0
0,55,3.0,beerbeer,325,1,0,0,1,1,0,0,1
1,40,0.0,cola,5572,0,1,0,0,0,0,0,1
0,83,2.47,strong beer,5135,0,1,0,0,1,0,0,1
0,74,5.0,beerbeer,4527,1,1,0,0,1,0,0,1
0,40,2.47,cola,7218,1,1,0,0,0,0,1,0
0,78,2.47,cola,6145,1,0,0,1,0,0,0,1
0,96,5.0,water,5798,1,0,0,1,0,0,1,0
0,54,1.0,bugbeer,8090,1,0,0,1,1,1,0,0
1,93,2.0,fanta,3500,1,1,0,0,0,1,0,0
0,58,1.0,strong beer,6003,1,0,0,1,1,1,0,0
1,53,3.0,water,4788,1,1,0,0,0,0,1,0
1,57,4.0,fanta,1404,1,0,1,0,0,1,0,0
1,32,2.47,water,6706,1,1,0,0,0,0,1,0
1,58,2.0,bugbeer,3602,1,0,0,1,1,1,0,0
1,11,3.0,fanta,9234,1,0,0,1,0,1,0,0
1,98,5.0,water,971,1,1,0,0,0,0,1,0
0,44,1.0,water,9612,1,0,0,1,0,1,0,0
0,66,2.0,strong beer,8503,0,1,0,0,1,0,0,1
0,12,0.0,cola,8250,0,1,0,0,0,0,1,0
0,1,2.0,beerbeer,8648,1,0,0,1,1,0,1,0
0,33,0.0,water,4632,0,0,1,0,0,0,0,1
1,84,0.0,strong beer,3626,1,1,0,0,1,0,1,0
0,100,3.0,strong beer,8331,1,1,0,0,1,0,1,0
0,47,1.0,bugbeer,767,0,0,0,1,1,0,1,0
0,45,4.0,strong beer,2553,0,0,0,1,1,1,0,0
1,34,2.0,cola,3960,1,0,0,1,0,0,1,0
1,13,1.0,beerbeer,1743,0,1,0,0,1,0,1,0
0,15,0.0,bugbeer,5306,1,1,0,0,1,1,0,0
1,68,5.0,fanta,6919,0,1,0,0,0,1,0,0
0,65,4.0,strong beer,1746,0,0,0,1,1,0,0,1
0,8,5.0,bugbeer,600,1,1,0,0,1,1,0,0
0,95,0.0,strong beer,6291,1,0,0,1,1,0,1,0
1,91,5.0,strong beer,2274,1,0,0,1,1,0,1,0
1,21,2.47,bugbeer,5065,0,1,0,0,1,0,1,0
0,28,0.0,bugbeer,3818,0,0,0,1,1,0,0,1
0,74,2.0,strong beer,3339,1,1,0,0,1,1,0,0
0,35,5.0,cola,8962,1,0,1,0,0,0,1,0
0,75,2.47,water,7614,1,0,0,1,0,1,0,0
0,18,1.0,water,1669,1,1,0,0,0,0,1,0
1,77,4.0,water,7569,1,0,0,1,0,0,0,1
1,16,0.0,fanta,4862,0,1,0,0,0,1,0,0
0,38,2.47,water,1244,1,0,0,1,0,0,1,0
1,90,1.0,cola,7356,1,0,1,0,0,0,0,1
0,64,1.0,beerbeer,210,1,1,0,0,1,0,0,1
0,47,1.0,bugbeer,9766,0,0,0,1,1,0,0,1
1,6,1.0,strong beer,2988,0,1,0,0,1,0,0,1
0,44,2.0,fanta,6341,0,0,0,1,0,1,0,0
1,9,0.0,cola,5264,0,1,0,0,0,1,0,0
0,28,2.0,water,5881,1,0,1,0,0,0,0,1
1,78,1.0,beerbeer,6028,0,0,0,1,1,0,1,0
1,5,4.0,bugbeer,1585,1,1,0,0,1,0,1,0
0,34,1.0,beerbeer,8212,0,0,0,1,1,1,0,0
0,96,0.0,beerbeer,3908,1,0,0,1,1,0,1,0
0,46,5.0,fanta,9570,1,0,0,1,0,1,0,0
0,45,4.0,water,312,1,1,0,0,0,1,0,0
1,14,4.0,cola,3359,0,1,0,0,0,0,1,0
0,62,2.0,cola,726,1,1,0,0,0,0,1,0
1,17,2.47,beerbeer,5119,0,0,0,1,1,1,0,0
1,99,1.0,beerbeer,1750,1,0,0,1,1,0,0,1
0,44,2.47,water,4830,1,0,0,1,0,0,0,1
